Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,TSLA,XLY,^IXIC,TSLA,XLY,^IXIC,TSLA,XLY,^IXIC,TSLA,XLY,^IXIC,TSLA,XLY,^IXIC
Datetime,,,,,,,,,,,,,,,
2024-12-04 14:30:00+00:00,350.79998779296875,224.52000427246094,19581.8515625,353.4200134277344,224.75,19607.40234375,350.5199890136719,224.4600067138672,19580.365234375,353.0400085449219,224.5500030517578,19595.984375,2782836.0,54843.0,50590122.0
2024-12-04 14:32:00+00:00,351.2200012207031,224.77999877929688,19615.244140625,351.6000061035156,224.83999633789062,19615.296875,349.79998779296875,224.51499938964844,19577.75,350.760009765625,224.52999877929688,19587.3203125,848831.0,50806.0,75515333.0
2024-12-04 14:34:00+00:00,349.364990234375,224.4199981689453,19608.400390625,351.489990234375,224.85000610351562,19620.12109375,349.0299987792969,224.41000366210938,19592.8046875,351.17999267578125,224.7899932861328,19618.388671875,695349.0,34817.0,64915000.0
2024-12-04 14:36:00+00:00,349.6040954589844,224.4600067138672,19593.73046875,350.5,224.50999450683594,19614.08203125,349.2699890136719,224.32000732421875,19593.73046875,349.35198974609375,224.44000244140625,19610.544921875,533208.0,14711.0,62727000.0
2024-12-04 14:38:00+00:00,349.3900146484375,224.55999755859375,19589.498046875,350.260009765625,224.58999633789062,19602.234375,348.6000061035156,224.30999755859375,19589.498046875,349.6499938964844,224.42999267578125,19598.3125,697289.0,13466.0,52303000.0
2024-12-04 14:40:00+00:00,349.7298889160156,224.64999389648438,19594.625,350.1000061035156,224.64999389648438,19600.92578125,349.0199890136719,224.47999572753906,19591.20703125,349.2699890136719,224.61000061035156,19591.20703125,388473.0,10936.0,52080000.0
2024-12-04 14:42:00+00:00,349.8699951171875,224.52999877929688,19600.7734375,350.54998779296875,224.6699981689453,19602.26953125,349.6471862792969,224.52999877929688,19591.818359375,349.7200012207031,224.64999389648438,19599.6015625,418059.0,4868.0,52836000.0
2024-12-04 14:44:00+00:00,350.79998779296875,224.66000366210938,19604.880859375,350.8299865722656,224.7899932861328,19613.4453125,349.8500061035156,224.5399932861328,19598.181640625,349.9018859863281,224.67999267578125,19598.181640625,536185.0,7237.0,52138000.0
2024-12-04 14:46:00+00:00,351.2279968261719,224.61000061035156,19611.580078125,351.2300109863281,224.67999267578125,19611.580078125,350.13861083984375,224.57000732421875,19599.01953125,350.80999755859375,224.67999267578125,19601.275390625,343062.0,5718.0,51585000.0
2024-12-04 14:48:00+00:00,351.864990234375,224.67999267578125,19617.453125,352.1099853515625,224.77999877929688,19617.48828125,351.12060546875,224.6300048828125,19611.333984375,351.22320556640625,224.63999938964844,19611.333984375,622766.0,4234.0,51065000.0
2024-12-04 14:50:00+00:00,351.5440979003906,224.75,19621.134765625,351.9100036621094,224.8300018310547,19621.515625,350.40008544921875,224.6199951171875,19613.36328125,351.9100036621094,224.69000244140625,19618.40625,432736.0,9458.0,44087000.0
2024-12-04 14:52:00+00:00,350.88909912109375,224.8800048828125,19617.20703125,351.64990234375,224.88499450683594,19626.232421875,350.5899963378906,224.7100067138672,19617.20703125,351.54998779296875,224.8300018310547,19621.068359375,250367.0,9509.0,44778000.0
2024-12-04 14:54:00+00:00,351.0575866699219,224.9633026123047,19632.12890625,351.6499938964844,225.02999877929688,19633.6015625,350.7099914550781,224.85000610351562,19620.59765625,350.8893127441406,224.875,19620.59765625,277280.0,9167.0,41867000.0
2024-12-04 14:56:00+00:00,352.489990234375,225.19000244140625,19622.9375,352.6000061035156,225.19000244140625,19634.87109375,351.0473937988281,224.9199981689453,19620.103515625,351.20001220703125,225.02000427246094,19634.87109375,428591.0,12153.0,46257000.0
2024-12-04 14:58:00+00:00,350.9898986816406,225.0,19609.37890625,352.6000061035156,225.22000122070312,19623.359375,350.40008544921875,224.9499969482422,19608.107421875,352.5378112792969,225.22000122070312,19623.359375,465430.0,18243.0,47867000.0
2024-12-04 15:00:00+00:00,350.0,224.7899932861328,19601.3125,351.510009765625,225.07000732421875,19613.419921875,349.9599914550781,224.77000427246094,19593.0390625,350.760009765625,224.97000122070312,19613.419921875,514212.0,16466.0,49113000.0
2024-12-04 15:02:00+00:00,350.2799987792969,224.8699951171875,19613.005859375,350.34698486328125,224.9199981689453,19614.654296875,349.6099853515625,224.72000122070312,19598.365234375,349.9599914550781,224.75,19598.486328125,303511.0,11992.0,46948000.0
2024-12-04 15:04:00+00:00,350.44879150390625,224.97500610351562,19628.1171875,350.5400085449219,224.97500610351562,19628.1171875,350.0,224.85000610351562,19614.22265625,350.2699890136719,224.8699951171875,19615.10546875,210393.0,7762.0,40134000.0
