Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,BRK-B,XLF,^GSPC,BRK-B,XLF,^GSPC,BRK-B,XLF,^GSPC,BRK-B,XLF,^GSPC,BRK-B,XLF,^GSPC
Datetime,,,,,,,,,,,,,,,
2024-12-04 14:30:00+00:00,469.7850036621094,50.369998931884766,6068.8701171875,471.3399963378906,50.439998626708984,6070.35009765625,468.6199951171875,50.31999969482422,6066.77978515625,469.5,50.400001525878906,6069.39013671875,184585.0,1181151.0,12932947.0
2024-12-04 14:32:00+00:00,469.35308837890625,50.349998474121094,6071.5,470.5621032714844,50.439998626708984,6072.080078125,469.0,50.340599060058594,6068.52001953125,469.47149658203125,50.375,6068.52001953125,27571.0,741646.0,23154474.0
2024-12-04 14:34:00+00:00,469.42999267578125,50.3650016784668,6069.89990234375,469.7070007324219,50.415000915527344,6071.89990234375,469.19500732421875,50.334999084472656,6068.33984375,469.4599914550781,50.349998474121094,6071.5,13625.0,234711.0,20038167.0
2024-12-04 14:36:00+00:00,470.1000061035156,50.32500076293945,6066.43994140625,470.260009765625,50.369998931884766,6070.259765625,469.1000061035156,50.29999923706055,6066.43994140625,469.58990478515625,50.3650016784668,6069.7001953125,31332.0,382220.0,17880765.0
2024-12-04 14:38:00+00:00,469.78399658203125,50.339900970458984,6066.1201171875,470.0299987792969,50.34000015258789,6067.85986328125,469.5249938964844,50.290000915527344,6065.8798828125,470.0,50.31999969482422,6066.72998046875,10916.0,161795.0,15720730.0
2024-12-04 14:40:00+00:00,469.06500244140625,50.314998626708984,6066.56982421875,469.8299865722656,50.36000061035156,6067.83984375,468.95001220703125,50.30339813232422,6066.330078125,469.8299865722656,50.34000015258789,6066.35009765625,19305.0,238326.0,15246944.0
2024-12-04 14:42:00+00:00,469.25,50.310298919677734,6067.18994140625,469.44000244140625,50.34000015258789,6068.14013671875,468.8999938964844,50.29999923706055,6066.4501953125,468.9800109863281,50.314998626708984,6066.4501953125,16930.0,137347.0,14175501.0
2024-12-04 14:44:00+00:00,469.010009765625,50.28499984741211,6065.60986328125,469.4200134277344,50.314998626708984,6068.16015625,468.55999755859375,50.26499938964844,6065.509765625,469.3399963378906,50.310001373291016,6067.14013671875,30574.0,162880.0,15569846.0
2024-12-04 14:46:00+00:00,468.67999267578125,50.321800231933594,6069.25,469.0899963378906,50.34000015258789,6069.3798828125,468.5799865722656,50.28499984741211,6065.77001953125,469.010009765625,50.29499816894531,6066.47021484375,23950.0,151550.0,13190861.0
2024-12-04 14:48:00+00:00,468.739990234375,50.29499816894531,6068.18017578125,469.05999755859375,50.34000015258789,6069.56005859375,468.53350830078125,50.290000915527344,6067.919921875,468.7799987792969,50.32210159301758,6069.330078125,16250.0,116324.0,14704425.0
2024-12-04 14:50:00+00:00,469.05999755859375,50.310001373291016,6069.509765625,469.3500061035156,50.31999969482422,6070.2998046875,468.6499938964844,50.28499984741211,6067.58984375,468.739990234375,50.290000915527344,6068.16015625,14280.0,141046.0,14550182.0
2024-12-04 14:52:00+00:00,469.70001220703125,50.364200592041016,6069.75,469.7699890136719,50.369998931884766,6070.10009765625,469.2900085449219,50.30500030517578,6068.83984375,469.3599853515625,50.314998626708984,6069.64013671875,9893.0,130602.0,12810001.0
2024-12-04 14:54:00+00:00,469.6000061035156,50.345001220703125,6071.5400390625,469.9024963378906,50.369998931884766,6072.06982421875,469.5199890136719,50.33000183105469,6069.8798828125,469.58221435546875,50.3650016784668,6069.8798828125,10689.0,224316.0,11996870.0
2024-12-04 14:56:00+00:00,469.70001220703125,50.3650016784668,6070.08984375,469.7965087890625,50.3849983215332,6072.240234375,469.5513916015625,50.345001220703125,6069.7001953125,469.6199951171875,50.345001220703125,6071.7001953125,7275.0,107609.0,15212224.0
2024-12-04 14:58:00+00:00,470.5299987792969,50.40999984741211,6068.8798828125,470.6600036621094,50.40999984741211,6070.33984375,469.70001220703125,50.3650016784668,6067.66015625,469.8299865722656,50.3650016784668,6070.18994140625,19347.0,128769.0,13380183.0
2024-12-04 15:00:00+00:00,469.5400085449219,50.3849983215332,6066.330078125,470.3500061035156,50.404998779296875,6069.4599609375,469.5199890136719,50.36000061035156,6064.6298828125,470.3500061035156,50.404998779296875,6069.4599609375,42068.0,263482.0,18129172.0
2024-12-04 15:02:00+00:00,468.82501220703125,50.32500076293945,6067.14990234375,469.872314453125,50.39500045776367,6068.27978515625,468.6700134277344,50.310001373291016,6065.7099609375,469.82000732421875,50.3849983215332,6066.27978515625,19078.0,206077.0,16245308.0
2024-12-04 15:04:00+00:00,468.3999938964844,50.29499816894531,6067.81005859375,468.9750061035156,50.334999084472656,6068.10986328125,468.260009765625,50.2942008972168,6066.5,468.8299865722656,50.32500076293945,6067.16015625,21354.0,292025.0,14165766.0
2024-12-04 15:06:00+00:00,468.1317138671875,50.255001068115234,6067.1298828125,468.3500061035156,50.29999923706055,6068.14013671875,467.80999755859375,50.255001068115234,6066.5,468.3299865722656,50.29499816894531,6067.83984375,23285.0,116364.0,13728250.0
2024-12-04 15:08:00+00:00,467.9599914550781,50.255001068115234,6067.85009765625,468.44000244140625,50.279998779296875,6068.47021484375,467.9599914550781,50.250099182128906,6067.18017578125,468.1700134277344,50.250099182128906,6067.33984375,15934.0,109563.0,15750709.0
2024-12-04 15:10:00+00:00,467.6600036621094,50.224998474121094,6069.259765625,468.04998779296875,50.2599983215332,6071.22998046875,467.340087890625,50.20500183105469,6067.7900390625,467.94000244140625,50.2599983215332,6067.97998046875,20981.0,107096.0,13008533.0
2024-12-04 15:12:00+00:00,466.8100891113281,50.16999816894531,6066.43017578125,467.510009765625,50.224998474121094,6069.8701171875,466.80999755859375,50.165000915527344,6066.240234375,467.510009765625,50.224998474121094,6069.47998046875,43502.0,516993.0,13143391.0
2024-12-04 15:14:00+00:00,466.7799987792969,50.14500045776367,6061.669921875,467.0889892578125,50.18000030517578,6066.89990234375,466.5,50.14149856567383,6061.669921875,467.0889892578125,50.16999816894531,6066.41015625,30564.0,224403.0,13201096.0
2024-12-04 15:16:00+00:00,466.8999938964844,50.154998779296875,6062.60986328125,467.0400085449219,50.18000030517578,6062.83984375,466.5000915527344,50.14500045776367,6061.06005859375,466.73748779296875,50.14500045776367,6061.75,13935.0,227713.0,11182148.0
